-50,10.003,0.25,604.44,15.49,393.88,1.26,1
-47,10.004,0.2512,604.88,15.49,394.49,1.26,1
-28,10,0.25,604.14,15.49,394.59,1.26,1
-156,10.001,0.25,604.65,15.49,394.63,1.26,1
-154,10,0.25,604.38,15.49,394.84,1.26,1
-147,10.003,0.25,604.54,15.49,394.17,1.26,1
-143,10.003,0.25,604.63,15.49,394.6,1.26,1
-128,10.002,0.2507,604.76,15.49,394.6,1.26,1
-116,10.001,0.25,605.18,15.49,394.7,1.26,1
-114,10.006,0.2512,604.28,15.49,395.08,1.26,1
-113,9.9996,0.25,604.61,15.49,394.33,1.26,1
-95,10.003,0.25,604.97,15.49,394.22,1.26,1
-94,10.005,0.2511,605.02,15.49,394.93,1.26,1
-79,10.005,0.2506,604.77,15.49,394.94,1.26,1
-72,10.008,0.2506,604.98,15.49,394.34,1.26,1
-114,9.9999,0.2506,604.45,15.49,395.45,1.26,1
-113,10.003,0.25,604.42,15.49,395.9,1.26,1
-111,9.9982,0.2505,604.5,15.49,395.61,1.26,1
-101,10.002,0.25,604.38,15.49,395.03,1.26,1
-99,10.004,0.25,604.05,15.49,395.62,1.26,1
-76,10.004,0.2514,604.26,15.49,395,1.26,1
-75,10.004,0.25,604.41,15.49,395.37,1.26,1
-62,10.005,0.2519,604.31,15.49,395.22,1.26,1
-58,10.006,0.25,604.28,15.49,394.73,1.26,1
-64,10.006,0.25,604.13,15.49,393.56,1.26,1
-62,10.005,0.2503,604.77,15.49,394.93,1.26,1
-57,10.006,0.25,604.45,15.49,394.15,1.26,1
-56,10.005,0.2509,605.26,15.49,394.15,1.26,1
-55,10.006,0.2509,604.14,15.49,394.69,1.26,1
-50,10.004,0.25,604.47,15.49,394.76,1.26,1
-36,9.9996,0.2516,604.61,15.49,395.08,1.26,1
-211,10.002,0.25,604.89,15.49,394.76,1.26,1
-208,9.9983,0.25,604.61,15.5,394.88,1.26,1
-189,10.008,0.2515,604.96,15.49,393.59,1.26,1
-182,9.9994,0.25,605.49,15.49,394.81,1.26,1
-179,10.006,0.2515,604.36,15.49,394.25,1.26,1
-174,10.006,0.25,605.1,15.49,395.02,1.26,1
-172,10.008,0.2506,604.7,15.49,394.47,1.26,1
-170,10.006,0.25,604.46,15.49,394.59,1.26,1
-154,9.9993,0.25,605.07,15.5,393.55,1.26,1
-151,10.006,0.25,604.7,15.49,394.12,1.26,1
-150,9.9991,0.25,604.59,15.49,394.01,1.26,1
-144,10.004,0.2512,605.02,15.49,394.13,1.26,1
-140,10.005,0.25,605.11,15.5,394.85,1.26,1
-138,9.9982,0.2519,605.1,15.5,393.77,1.26,1
-129,9.9989,0.2506,604.75,15.49,394.18,1.26,1
-141,10.002,0.2508,604.37,15.49,394.41,1.26,1
-133,10.008,0.2518,604.83,15.49,395.11,1.26,1
-132,10.005,0.2512,604.63,15.49,394.54,1.26,1
-129,9.9986,0.2511,604.48,15.49,394.66,1.26,1
-123,10.001,0.2519,604.44,15.49,394.67,1.26,1
-120,10.001,0.25,604.78,15.49,394.25,1.26,1
-102,10.006,0.25,604.56,15.49,394.51,1.26,1
-98,9.9986,0.2518,604.7,15.49,394.39,1.26,1
-91,10.001,0.25,604.93,15.49,393.98,1.26,1
-90,10.001,0.25,604.75,15.49,394.4,1.26,1
-89,10.001,0.2505,605.03,15.49,394.15,1.26,1
-80,10.006,0.25,604.53,15.5,394.76,1.26,1
-72,10.001,0.2519,604.41,15.49,394.9,1.26,1
-68,10.003,0.25,604.84,15.49,394.27,1.26,1
-114,10.001,0.2507,604.54,15.49,394.66,1.26,1
-110,9.9993,0.25,605.3,15.5,393.3,1.26,1
-105,10.006,0.2513,604.71,15.49,394.33,1.26,1
-102,10.003,0.25,605.17,15.5,394.6,1.26,1
-94,9.9993,0.2518,604.91,15.5,394.42,1.26,1
-93,10.002,0.25,605.11,15.49,393.53,1.26,1
-90,10.001,0.2502,604.77,15.49,394.25,1.26,1
-285,10.004,0.25,605.32,15.49,394.26,1.26,1
-271,9.9982,0.2517,605.02,15.49,393.63,1.26,1
-270,10.004,0.25,604.85,15.49,394.64,1.26,1
-253,10.007,0.25,604.6,15.49,394.72,1.26,1
-250,10.006,0.2513,604.49,15.5,394,1.26,1
-244,9.9999,0.25,605.09,15.49,394.44,1.26,1
-238,10.001,0.25,604.89,15.49,394.32,1.26,1
-225,10.007,0.25,604.69,15.5,394.51,1.26,1
-224,9.999,0.25,605.07,15.49,394.06,1.26,1
-221,10.007,0.25,605.07,15.5,394.4,1.26,1
-196,10.001,0.2511,604.57,15.49,394.03,1.26,1
-185,10.002,0.25,604.62,15.49,393.86,1.26,1
-184,10.003,0.25,604.99,15.49,394.22,1.26,1
-181,10.004,0.2512,605.19,15.5,394.01,1.26,1
-179,10.005,0.25,605.34,15.5,394.11,1.26,1
-169,10.002,0.25,604.15,15.49,394.41,1.26,1
-165,10.008,0.2519,604.59,15.5,394.39,1.26,1
-159,10.004,0.25,604.89,15.49,394.45,1.26,1
-152,10.005,0.2501,605.14,15.49,393.79,1.26,1
-146,10.004,0.2502,604.71,15.49,393.92,1.26,1
-141,10.005,0.25,604.74,15.5,393.84,1.26,1
-140,9.9982,0.2501,604.79,15.49,393.45,1.26,1
-158,10.001,0.25,603.83,15.49,394.85,1.26,1
-154,9.998,0.2505,604.27,15.49,394.83,1.26,1
-152,10.006,0.25,604.52,15.49,395.28,1.26,1
-151,9.9996,0.251,604.16,15.49,395.1,1.26,1
-144,10.007,0.2509,604.88,15.49,394.1,1.26,1
-138,10.002,0.25,604.64,15.49,394.84,1.26,1
-136,9.9998,0.2519,604.31,15.49,394.88,1.26,1
-131,10.007,0.2514,604.36,15.49,394.49,1.26,1
-119,10.005,0.25,604.52,15.49,394.41,1.26,1
-118,10.006,0.2507,604.34,15.49,395.79,1.26,1
-116,10.004,0.2517,604.79,15.49,395.05,1.26,1
-114,10.004,0.25,604.34,15.49,394.89,1.26,1
-109,10,0.2511,604.61,15.49,395.12,1.26,1
-101,10.007,0.2501,604.84,15.49,395.43,1.26,1
-175,9.9992,0.2514,604.08,15.49,395.47,1.26,1
-153,10.001,0.25,604.17,15.49,394.75,1.26,1
-151,10.007,0.25,604.12,15.49,395.02,1.26,1
-145,10.005,0.25,604.22,15.49,395.81,1.26,1
-143,10.002,0.25,604.59,15.49,393.88,1.26,1
-140,10.001,0.2519,604.24,15.49,394.83,1.26,1
-139,10.003,0.25,604.49,15.49,394.78,1.26,1
-134,10.003,0.25,604.88,15.49,393.88,1.26,1
-129,10.007,0.25,604.75,15.49,395.01,1.26,1
-121,10.004,0.2504,604.47,15.49,395.03,1.26,1
-112,10.006,0.2505,604.55,15.49,395,1.26,1
-110,10.001,0.25,604.1,15.49,394.16,1.26,1
-101,9.999,0.2511,604.59,15.49,394.22,1.26,1
-66,10.006,0.25,604.06,15.49,394.55,1.26,1
-62,10.005,0.25,604.12,15.5,393.9,1.26,1
-61,10.007,0.2505,604.78,15.49,394,1.26,1
-55,10.002,0.25,604.02,15.49,394.36,1.26,1
-47,10.001,0.25,604.63,15.49,394.76,1.26,1
-43,9.9982,0.25,604.56,15.49,395.1,1.26,1
-220,10.002,0.25,604.58,15.49,394.54,1.26,1
-216,10.001,0.25,605.33,15.5,394.14,1.26,1
-213,10.004,0.2502,604.86,15.49,393.96,1.26,1
-208,9.9991,0.2515,604.97,15.49,394.76,1.26,1
-207,10.001,0.25,604.52,15.49,394.97,1.26,1
-202,9.9999,0.25,605.13,15.49,394.61,1.26,1
-196,9.9982,0.25,604.64,15.49,394.91,1.26,1
-195,10.004,0.2512,604.9,15.49,394.25,1.26,1
-186,10.004,0.2517,604.55,15.49,394.01,1.26,1
-184,10.002,0.2511,605.03,15.5,394.36,1.26,1
-183,10.005,0.2511,604.7,15.5,394.02,1.26,1
-170,10.001,0.2518,604.97,15.5,394,1.26,1
-165,10.004,0.251,604.43,15.49,393.8,1.26,1
-151,10.007,0.25,604.89,15.5,394.41,1.26,1
-149,10,0.2513,604.78,15.49,394.14,1.26,1
-148,10.002,0.2515,604.66,15.49,394.23,1.26,1
-143,10.005,0.25,604.99,15.49,394.7,1.26,1
-140,10,0.25,604.95,15.49,393.59,1.26,1
-135,9.9985,0.2513,605.15,15.49,394.03,1.26,1
-132,9.9981,0.2519,605.28,15.49,394.46,1.26,1
-131,10.006,0.25,605.57,15.5,393.63,1.26,1
-122,10.002,0.25,604.69,15.49,394.21,1.26,1
