-43,20.001,0.7,607.69,13.65,334.6,1.08,1
-34,20.004,0.7,607.27,13.66,334.32,1.08,1
-140,20,0.7,606.93,13.65,334.48,1.08,1
-131,19.999,0.7,607.68,13.65,334.68,1.08,1
-124,19.999,0.7,607.24,13.65,334.68,1.08,1
-123,20.002,0.7005,607.5,13.65,334.41,1.08,1
-109,20.005,0.7002,607.59,13.65,334.34,1.08,1
-107,20.001,0.701,607.54,13.66,335.29,1.07,1
-106,19.999,0.7001,607.35,13.66,334.34,1.08,1
-115,20.003,0.7002,606.73,13.65,335.32,1.08,1
-105,20.002,0.7,607.35,13.65,335.27,1.08,1
-103,20.006,0.7,606.83,13.65,334.9,1.08,1
-100,20,0.7002,607.51,13.66,334.28,1.08,1
-96,20.007,0.7,607.23,13.65,334.99,1.08,1
-93,19.999,0.7,607.13,13.65,334.83,1.07,1
-91,20.006,0.7,607.03,13.65,334.91,1.08,1
-85,20.003,0.7005,607.4,13.65,336.5,1.08,1
-83,20.002,0.7006,607.29,13.66,334.8,1.08,1
-77,20.005,0.7008,607,13.65,335.33,1.08,1
-70,20.001,0.7,606.85,13.66,334.88,1.08,1
-66,20.006,0.7016,607.2,13.65,335.49,1.08,1
-68,19.999,0.7,607.18,13.65,335.69,1.08,1
-66,20.003,0.7019,607.28,13.65,334.86,1.08,1
-61,20.006,0.7,607.37,13.65,334.37,1.08,1
-58,20,0.7007,607.28,13.66,334.88,1.08,1
-40,20.005,0.7,607.13,13.65,334.62,1.08,1
-209,20.002,0.7,607.32,13.66,334.2,1.08,1
-203,20,0.7007,608.34,13.66,334.52,1.08,1
-196,20,0.7009,607.62,13.66,334.51,1.08,1
-184,19.998,0.7,607.33,13.66,334.23,1.07,1
-173,19.998,0.7006,607.69,13.66,333.66,1.08,1
-171,20.005,0.7001,607.21,13.66,334.31,1.08,1
-156,20,0.7005,607.33,13.66,333.84,1.07,1
-148,20.001,0.701,607.89,13.66,335.38,1.08,1
-146,20.007,0.7008,607.07,13.66,334.79,1.07,1
-142,20.005,0.7,607.65,13.66,334.48,1.08,1
-132,20.004,0.7,607.13,13.66,334.56,1.08,1
-131,20.004,0.7008,607.86,13.66,334.82,1.08,1
-126,20.005,0.7016,607.21,13.66,334.49,1.08,1
-125,19.998,0.7018,608.07,13.66,334.14,1.08,1
-122,20.003,0.7,608.2,13.66,334.12,1.08,1
-150,20.003,0.7016,607.07,13.65,334.61,1.08,1
-138,20.006,0.7001,607.33,13.66,334.87,1.08,1
-130,20.003,0.7,607.43,13.65,335.07,1.08,1
-122,20.004,0.7,607.72,13.66,334.67,1.08,1
-114,20.007,0.7015,607.52,13.65,334.92,1.08,1
-113,20,0.7017,607.86,13.66,334.85,1.08,1
-110,20.002,0.7,607.62,13.65,334.78,1.08,1
-107,20.002,0.7009,607.97,13.66,334.5,1.08,1
-105,20.003,0.7,607.52,13.66,334.23,1.08,1
-99,19.999,0.7,607.84,13.65,335.01,1.08,1
-96,20.005,0.7011,607.42,13.66,334.37,1.08,1
-88,20.006,0.7,607.89,13.65,333.84,1.08,1
-87,20.003,0.7005,607.9,13.66,334.86,1.08,1
-115,20.004,0.7019,607.73,13.65,334.81,1.08,1
-113,20.005,0.7016,607.83,13.65,334.49,1.08,1
-108,20.005,0.7002,607.64,13.66,334.8,1.08,1
-101,20.002,0.7,607.81,13.66,333.64,1.08,1
-95,20.001,0.702,607,13.66,334.62,1.07,1
-85,20.003,0.7,607.8,13.66,334.71,1.08,1
-84,20,0.7,608.14,13.66,334.28,1.07,1
-75,20,0.7,607.75,13.66,334.45,1.08,1
-71,20.004,0.7,607.72,13.66,334.55,1.08,1
-67,20.006,0.7008,607.86,13.66,334.92,1.08,1
-284,20.003,0.7,607.55,13.66,334.94,1.08,1
-280,20.001,0.7,607.47,13.66,335.06,1.08,1
-278,19.998,0.7,607.41,13.65,334.84,1.08,1
-276,20.006,0.7,607.84,13.66,334.03,1.08,1
-272,20.008,0.7,607.72,13.66,334.01,1.08,1
-268,20.004,0.7,607.51,13.66,334.23,1.08,1
-266,20.003,0.7,607.13,13.66,334.34,1.08,1
-263,20.006,0.7,607.49,13.66,334.47,1.08,1
-262,20.003,0.7008,608.01,13.66,334.2,1.08,1
-243,20,0.7,607.72,13.66,334.66,1.08,1
-241,20.008,0.7004,607.8,13.66,334.6,1.08,1
-228,20.003,0.7005,608.04,13.66,334.41,1.08,1
-219,20.001,0.7,607.9,13.66,334.49,1.08,1
-211,20.003,0.7,607.59,13.66,334.09,1.08,1
-208,20.008,0.7019,607.61,13.66,333.84,1.08,1
-195,20.006,0.7,607.43,13.65,333.53,1.08,1
-193,20.008,0.7,607.83,13.66,334.82,1.08,1
-192,20.004,0.7,607.73,13.66,333.94,1.08,1
-189,20.003,0.701,608.19,13.65,334.43,1.08,1
-183,20.007,0.7013,608.24,13.66,334.99,1.08,1
-178,20.001,0.7019,607.72,13.66,333.69,1.07,1
-166,20,0.7,607.06,13.65,335.35,1.08,1
-164,20.002,0.7,606.98,13.65,335.13,1.08,1
-155,20.003,0.7013,607.07,13.65,335.14,1.08,1
-153,20,0.7006,606.44,13.65,335,1.08,1
-135,20.003,0.7,607.09,13.65,335.83,1.08,1
-126,20.007,0.7,607.11,13.65,335.53,1.08,1
-115,20.003,0.7002,607.12,13.66,335.25,1.08,1
-108,20.006,0.7,607.13,13.65,335.17,1.08,1
-100,20.001,0.7001,606.95,13.65,335.3,1.08,1
-99,20.002,0.7,607.14,13.65,335.02,1.08,1
-61,20.008,0.7,607.3,13.66,334.57,1.08,1
-156,20.008,0.7015,607.06,13.65,334.7,1.08,1
-147,19.999,0.7,606.96,13.65,334.83,1.08,1
-136,20.004,0.7016,607.6,13.65,335.53,1.08,1
-133,20.001,0.7002,607.11,13.65,335.04,1.08,1
-124,20.008,0.7017,607.13,13.66,335.11,1.08,1
-118,19.999,0.7,607.61,13.65,334.66,1.08,1
-117,20,0.7006,607.83,13.66,335.06,1.08,1
-116,19.999,0.7014,607.7,13.66,334.56,1.08,1
-115,19.999,0.7017,607.55,13.65,335.56,1.08,1
-88,20.006,0.7003,607.36,13.65,335.07,1.08,1
-68,20.001,0.7004,607.61,13.66,334.44,1.08,1
-60,20.008,0.7,606.65,13.65,334.44,1.08,1
-54,20.006,0.7,607.82,13.65,334.5,1.07,1
-51,20.007,0.7014,606.92,13.65,334.23,1.08,1
-50,20.005,0.7014,607.43,13.65,334.45,1.08,1
-218,20.006,0.7012,607.58,13.66,334.41,1.08,1
-212,20,0.7014,606.99,13.66,334.16,1.08,1
-190,20.002,0.7011,607.29,13.66,334.7,1.07,1
-187,20.008,0.7,607.26,13.66,334.7,1.08,1
-179,20.002,0.7016,607.55,13.66,334.64,1.08,1
-178,20.002,0.7,607.92,13.66,334.63,1.08,1
-171,20.003,0.7,606.93,13.65,334.45,1.08,1
-160,20.003,0.7,607.39,13.66,335.32,1.08,1
-142,20.008,0.7,607.5,13.66,334.9,1.08,1
-133,20.005,0.7013,607.7,13.66,333.81,1.08,1
-130,20,0.7,607.29,13.66,334.17,1.07,1
-123,20.008,0.7,607.14,13.66,334.59,1.08,1
-116,20,0.7,607.77,13.66,335,1.08,1
-106,19.998,0.7,607.81,13.66,335.3,1.07,1
-99,20.003,0.7,607.8,13.66,333.61,1.07,1
-240,19.999,0.7,607.21,13.65,335.28,1.08,1
-225,20,0.7015,606.57,13.66,335.51,1.08,1
-224,20.003,0.7,607.7,13.65,334.78,1.08,1
-222,20.005,0.7019,606.64,13.65,335.14,1.08,1
-220,20,0.7,606.94,13.65,335.71,1.08,1
-217,20.004,0.7006,606.92,13.65,333.62,1.08,1
-216,20.005,0.7,607.04,13.65,335.02,1.08,1
-214,20.001,0.7,606.79,13.65,334.91,1.08,1
-212,20.003,0.7015,606.79,13.65,335.27,1.08,1
-211,19.998,0.7011,607.74,13.65,335.42,1.08,1
-205,20.001,0.7,606.95,13.65,335.11,1.08,1
-189,20.005,0.7004,607.17,13.65,335.32,1.08,1
-187,19.999,0.7,606.74,13.65,335.21,1.08,1
-185,20.008,0.7,606.68,13.65,335.5,1.08,1
-173,20.001,0.7013,607.75,13.65,334.72,1.08,1
-172,20.003,0.7017,606.86,13.66,334.99,1.08,1
-171,20.005,0.7,607.05,13.65,335.65,1.08,1
-163,19.999,0.7,607.13,13.65,335.25,1.08,1
-157,20.006,0.7013,607.54,13.65,334.73,1.08,1
-154,20.004,0.7009,606.96,13.65,335.23,1.08,1
-138,20,0.7017,607.31,13.65,335.28,1.08,1
-87,20.006,0.7,607.26,13.65,336.01,1.08,1
-82,20,0.7,606.63,13.65,334.57,1.08,1
-69,20.002,0.7003,607.37,13.65,334.67,1.08,1
-65,20.005,0.7014,607.25,13.65,335.3,1.08,1
-61,20.004,0.7006,607.02,13.66,335.33,1.08,1
-55,20.003,0.7,606.66,13.65,335.51,1.08,1
-48,20.001,0.7,607.1,13.65,335.37,1.08,1
-58,20,0.7,607.11,13.65,334.56,1.08,1
-57,19.999,0.7007,607.14,13.66,334.93,1.08,1
-55,20.002,0.7016,607.13,13.65,334.51,1.08,1
-133,20.003,0.7,606.95,13.65,334.74,1.08,1
-123,20.002,0.7002,607.21,13.65,334.42,1.08,1
-109,19.999,0.7,606.48,13.65,335.2,1.08,1
-104,20.003,0.7,607.23,13.65,335.21,1.08,1
-103,19.998,0.7011,606.49,13.66,335.07,1.08,1
-95,20.004,0.7017,607.12,13.66,335.09,1.07,1
-77,20.005,0.7005,606.82,13.65,335.04,1.08,1
-63,20.001,0.7,606.8,13.65,334.98,1.07,1
-62,19.999,0.7,607.8,13.65,335.21,1.08,1
-59,20.004,0.7,607.21,13.66,335.56,1.08,1
-94,20.003,0.7,607.06,13.66,334.98,1.08,1
-90,20.005,0.7,608.07,13.65,334.47,1.08,1
-75,20,0.7005,607.03,13.65,334.48,1.08,1
-74,20.003,0.7011,607.8,13.66,334.55,1.08,1
-73,20.001,0.7008,608.05,13.66,334.5,1.08,1
-61,20.002,0.7,607.54,13.66,334.85,1.07,1
-59,20.008,0.7012,607.39,13.65,333.9,1.08,1
-134,20.007,0.7011,606.78,13.66,334.94,1.08,1
-132,20.007,0.7015,607.52,13.65,334.61,1.08,1
-131,20.002,0.7,607.4,13.65,335.29,1.08,1
-110,20.006,0.7,607.27,13.65,335.26,1.08,1
-106,20.004,0.7013,607.26,13.66,335.32,1.08,1
-103,20.001,0.7,607.05,13.65,335.3,1.08,1
-86,20.004,0.7,607.29,13.65,334.7,1.08,1
-69,20.001,0.7,607.62,13.66,334.73,1.08,1
-68,20.005,0.7,607.44,13.66,335.07,1.08,1
-61,20,0.7,607.36,13.65,334.61,1.08,1
-54,20.008,0.7007,607.46,13.65,334.59,1.08,1
-52,20.002,0.7,607.17,13.65,334.57,1.08,1
-141,20.005,0.7001,606.92,13.65,334.87,1.08,1
-139,20.004,0.7,607.33,13.65,335.77,1.08,1
-138,20.004,0.7,607.21,13.65,335.5,1.08,1
-136,20.007,0.7005,607.94,13.65,334.79,1.08,1
-130,20.006,0.7005,607.32,13.65,335.02,1.08,1
-128,20.004,0.7007,606.81,13.65,334.75,1.08,1
-119,20.004,0.7005,606.91,13.65,335.24,1.08,1
-114,20.004,0.7005,607.16,13.65,335.27,1.08,1
-99,20.005,0.7,606.77,13.65,334.36,1.08,1
-98,20,0.7019,607.14,13.65,334.3,1.08,1
-97,20.006,0.7003,607.02,13.65,335,1.08,1
-93,20.007,0.7014,608.06,13.65,335.31,1.08,1
-90,20,0.7,607.22,13.65,334.72,1.08,1
-80,20.001,0.7,607.39,13.66,334.96,1.08,1
-134,19.998,0.7007,607.48,13.66,334.33,1.08,1
-110,20.004,0.7,607.74,13.65,335.02,1.08,1
-108,19.999,0.7,607.24,13.66,334.92,1.08,1
-106,19.999,0.7,607.09,13.66,335,1.07,1
-87,19.999,0.7013,607.61,13.65,334.96,1.08,1
-82,20,0.7,607.55,13.66,334.7,1.08,1
-49,20.007,0.7,607.55,13.65,335.14,1.08,1
-48,20.001,0.7008,607.63,13.66,334.82,1.08,1
-213,19.999,0.7,607.16,13.65,334.94,1.08,1
-193,19.998,0.7002,607.08,13.66,334.9,1.08,1
-189,20.008,0.7,607.86,13.65,335.03,1.08,1
-174,20.004,0.7,607.09,13.65,334.83,1.08,1
-166,20.008,0.7007,607.29,13.66,334.7,1.07,1
-162,20.001,0.7,606.93,13.66,335.36,1.08,1
-160,20.004,0.7017,607.47,13.66,335.16,1.08,1
-159,20.004,0.702,607.47,13.65,333.97,1.08,1
-152,19.999,0.7002,607.62,13.65,334.63,1.08,1
-151,20.004,0.7014,607.51,13.65,334.8,1.07,1
-133,20.006,0.7006,607.23,13.66,334.62,1.08,1
-125,19.999,0.7,607.15,13.65,334.54,1.08,1
-123,19.999,0.7,606.97,13.65,334.34,1.08,1
-118,20.008,0.7003,607.44,13.65,335.08,1.08,1
-116,19.998,0.7,606.89,13.65,334.24,1.08,1
-125,19.999,0.7,607.09,13.65,335.08,1.08,1
-123,19.998,0.7,606.99,13.65,335.13,1.08,1
-106,20.006,0.701,607.18,13.65,334.21,1.08,1
-98,20.005,0.7,607.51,13.65,334.88,1.08,1
-84,19.998,0.7,606.68,13.65,335,1.08,1
-54,20.005,0.7,607.31,13.66,335.76,1.08,1
-53,19.999,0.7014,607.35,13.66,334.52,1.08,1
-143,20.002,0.7,607.1,13.65,336.57,1.08,1
-140,20.006,0.7004,606.92,13.65,335.45,1.08,1
-139,20.001,0.7018,606.71,13.65,335.26,1.08,1
-132,20.005,0.7,606.92,13.65,335.12,1.08,1
-130,19.999,0.7,606.37,13.65,335.05,1.08,1
-129,20.006,0.7,607.6,13.65,336.01,1.08,1
-125,20,0.7004,607.41,13.65,335.28,1.08,1
-108,20.002,0.7001,607.03,13.66,335.94,1.08,1
-94,20.001,0.7,607.03,13.65,335.01,1.08,1
-79,20.002,0.7,606.95,13.65,334.84,1.08,1
-71,19.998,0.7006,607.52,13.65,334.38,1.08,1
-74,20.007,0.7,607.42,13.65,334.87,1.08,1
-73,20.001,0.7003,607.66,13.65,334.75,1.08,1
-62,19.999,0.7016,607.79,13.65,334.35,1.08,1
-58,20.004,0.7,606.96,13.66,333.88,1.08,1
-45,20.005,0.7,607.12,13.65,334.67,1.08,1
-33,20.002,0.7002,608,13.66,335.46,1.08,1
-75,20.007,0.7,607.65,13.66,334.16,1.08,1
-67,20.007,0.7002,606.99,13.66,334.05,1.08,1
-64,20.001,0.7,607.98,13.66,335.11,1.08,1
-61,19.999,0.7001,607.3,13.66,334.41,1.08,1
-60,19.998,0.7016,607.76,13.66,334.43,1.07,1
-50,20.002,0.701,608.2,13.66,334.35,1.07,1
-44,20.006,0.7012,607.24,13.66,334.48,1.08,1
-43,20.004,0.7,607.58,13.66,334.49,1.07,1
-143,19.998,0.7008,607.8,13.65,334.27,1.08,1
-142,20.002,0.7,607.52,13.65,334.51,1.08,1
-139,20.002,0.7009,607.08,13.66,335,1.08,1
-135,20.008,0.7016,607.3,13.65,334.74,1.08,1
-128,20.004,0.7016,607.42,13.65,334.18,1.08,1
-123,20,0.701,607.5,13.65,334.89,1.07,1
-120,20.005,0.7013,607.84,13.66,335.01,1.07,1
-96,19.998,0.7,607.5,13.66,334.73,1.08,1
-92,19.999,0.7019,607.53,13.66,334.39,1.08,1
-90,20.005,0.7,607.48,13.66,333.92,1.08,1
-77,20.002,0.7,607.44,13.65,334.72,1.08,1
-70,20.003,0.7019,606.94,13.66,334.62,1.08,1
-29,19.999,0.7,607.49,13.65,334.74,1.08,1
-28,20.006,0.7019,606.93,13.65,334.75,1.08,1
-106,20.006,0.7013,606.81,13.65,334.48,1.08,1
-102,19.999,0.7,607.01,13.66,335.36,1.08,1
-98,19.999,0.7,606.83,13.65,335.51,1.08,1
-97,20.008,0.7,607.08,13.65,335.56,1.08,1
-86,20.006,0.7013,607.37,13.65,335.37,1.08,1
-80,20.002,0.7,607.41,13.65,334.84,1.08,1
-70,20.007,0.701,606.88,13.66,335.68,1.08,1
-66,20.005,0.7,606.59,13.65,335.31,1.08,1
-62,20.006,0.7,607.38,13.65,334.97,1.08,1
-61,20.003,0.7008,607.2,13.65,334.96,1.08,1
-59,20,0.7003,607.52,13.65,335.19,1.08,1
-154,20,0.7,606.64,13.65,335.02,1.08,1
-152,19.998,0.7,607.54,13.65,334.61,1.08,1
-138,20.004,0.7,607.18,13.66,334.64,1.08,1
-127,19.998,0.7,606.88,13.65,334.89,1.08,1
-125,20.007,0.7011,606.49,13.65,335.57,1.08,1
-111,19.998,0.7,607.3,13.65,334.89,1.08,1
-104,19.998,0.7012,607.09,13.65,335.65,1.08,1
-102,20,0.7012,607.49,13.65,335.43,1.08,1
-91,20.004,0.7,607.24,13.65,334.72,1.08,1
-76,20,0.7008,607.06,13.65,334.44,1.08,1
-69,20.003,0.7,606.7,13.65,335.14,1.08,1
-363,20,0.7011,607.04,13.65,334.68,1.08,1
-357,20.003,0.7,607.15,13.65,335.08,1.08,1
-342,20.005,0.7004,606.88,13.65,335.28,1.08,1
-332,20.003,0.7004,606.4,13.65,335.89,1.08,1
-313,20.003,0.7,607.41,13.65,335.86,1.08,1
-307,20.005,0.7,606.79,13.65,334.44,1.08,1
-291,20,0.7,606.73,13.66,334.98,1.08,1
-290,20.006,0.7014,607.13,13.65,334.63,1.08,1
-287,20.005,0.7,607.24,13.65,335.35,1.08,1
-280,20.003,0.7002,606.79,13.65,334.5,1.07,1
-278,20.008,0.7011,607.5,13.65,334.96,1.08,1
-275,20.006,0.7,606.88,13.65,335.07,1.08,1
-273,20.004,0.7,606.98,13.65,334.79,1.08,1
-259,19.998,0.7,607.02,13.66,334.48,1.08,1
-253,20.005,0.7,607.48,13.66,334.89,1.08,1
-252,20,0.7005,607.17,13.65,335.69,1.08,1
-249,20.004,0.7,607.51,13.65,335.85,1.08,1
-244,20.001,0.7012,607.22,13.66,334.89,1.08,1
-243,20,0.7016,607.37,13.65,334.64,1.08,1
-241,20.001,0.7,606.91,13.65,335.14,1.08,1
-228,19.999,0.7,606.72,13.65,334.99,1.08,1
-226,20.004,0.7,607.12,13.65,335.2,1.08,1
-219,20.008,0.7,606.68,13.65,334.94,1.08,1
-217,20.001,0.7001,606.82,13.65,334.79,1.08,1
-215,20.001,0.7012,606.94,13.66,335.46,1.08,1
-77,20.004,0.7,607.32,13.66,334.52,1.08,1
-76,20.007,0.701,607.05,13.65,335.27,1.08,1
-72,20,0.7,607.42,13.65,335.49,1.08,1
-70,20.002,0.7015,607.32,13.66,335.02,1.08,1
-69,20,0.7,607.13,13.65,334.68,1.08,1
-64,20.007,0.7019,606.85,13.65,334.79,1.08,1
-62,20.002,0.7009,607.35,13.66,335.18,1.08,1
-48,19.999,0.7001,607.16,13.65,335.07,1.08,1
-73,20.003,0.7,607.49,13.66,333.97,1.08,1
-64,20.008,0.7,607,13.65,334.68,1.07,1
